RhythmScore,AudioLoudness,VocalContent,AcousticQuality,InstrumentalScore,LivePerformanceLikelihood,MoodScore,TrackDurationMs,Energy,BeatsPerMinute,Vocal_Balance,Energy_Density,Vibe_Score,Viral_Potential_Index
0.7026899498174579,-1.440409928637984,0.12912743313543154,0.3402160992024281,0.07481613214596795,0.0243,0.7947731322565844,165847.6184147173,0.3759108633243917,97.38232369542447,0.11367536752606679,0.1742232921033421,0.2962826618198324,0.26937034405829846
0.9690391604289571,-9.382198132905614,0.02478913911780474,0.3553990972483253,0.1802212287517865,0.22068158558231493,0.4578746400004945,146772.55675607428,0.39069198397186955,119.30171231340006,0.1956666881472722,0.15353360573213184,0.4092955349239784,0.33869563805772845
0.790658756316994,-6.686578264467837,0.09927446869432704,0.3889665916397674,0.38360488147795035,0.13654823196576768,0.44913040311990676,241634.71267859964,0.8067583949917674,106.4141854345624,0.02292053309642733,0.023208927608035695,0.4589280462519443,0.44986641436422725
0.5413223794356661,-1.47664261971494,0.07783953849323304,0.16337952025890545,0.07694418017592121,0.027279125686773938,0.4704708111764607,274717.46294058126,0.9032666902602695,102.02952349962393,0.09194398703940819,0.1536195652025126,0.01730938208837782,0.34978482143384904
0.8395236234565762,-7.034107442553455,0.19485025851192356,0.16544973759003703,0.001970309188269679,0.08728663959942651,0.5993018181212085,140127.22210992707,0.8921882690849005,74.00553419700475,-0.223955196057424,0.018472694903896386,0.22869071669728283,0.4594942038409913
0.6928854520676969,-8.784652143655707,0.12195061993258291,0.3713762971592038,0.04993661301187881,0.08588602122510558,0.48203158061824014,347134.7529992528,0.026168737994950366,95.96579225643468,0.08295663033578211,0.13517733910850632,0.279761061763232,0.13196241901609845
0.7057072933069443,-9.379656505767725,0.10070492687826273,0.3825314370709048,1.07e-06,0.10649414257876355,0.3267599465779122,319027.1540326325,0.7610734531025185,102.507954073411,0.03201913179602741,0.03560351811058403,0.31627235915070634,0.38667677382743687
0.5789057537852096,-9.721831630451012,0.1113933988687003,0.002909071874298201,0.0014139279512301287,0.0243,0.573582049099207,260462.23466262865,0.7477768206431449,95.83563200994607,-0.0307287062135552,0.1523729296926834,0.2359932435625434,0.35353813433605746
0.3675034491292201,-10.633913383461325,0.11361727507429434,0.3609251375641651,0.0004334344956536928,0.0243,0.7205639150111376,318922.2899145578,0.3559312456436431,95.62057499418302,0.045898599246159806,0.17112584380782067,0.2345244718420291,0.2204290808938332
0.3909319477356361,-4.836096621309522,0.06334556468012346,0.0010269698414505318,0.00014246937364647573,0.05965708391977133,0.5003044253350034,340848.90561220935,0.7578481523558777,128.86623234314112,0.13405792780655287,0.03163698764599915,0.46826331844379787,0.4693563931218523
0.856823891738422,-13.374916893535541,0.09763075500182408,0.38788372012506195,0.23209533264353382,0.09294695031647804,0.5600003028823025,168347.99242944608,0.917491217978716,141.52494914584383,-0.15246619098817796,0.12483924021279441,0.37847402786715,0.4993276933425065
0.5735879460131752,-9.114477086679125,0.05079343145424367,0.12556601436762144,0.027354659201860067,0.1135586841919568,0.5655971699678177,245581.4935933149,0.662421695888419,92.93339113137965,0.02243742762119685,0.17463970712150712,0.5192926569921952,0.42033125179457403
0.40443638123995196,-1.451918422072004,0.08210768520897563,5.36e-06,0.225894883706288,0.26571795997065045,0.4969069869550415,231532.3519900721,0.51784774694083,139.68982160087276,0.06324560227671296,0.10653045015444486,0.5846522452853695,0.4048486779621837
0.5617656675421541,-13.509008664139492,0.0235,0.16576838589331586,0.3427588240547891,0.08301532728704929,0.2882672861652828,225964.54920861023,0.4452902646144069,114.46070496855067,0.0745953092327686,0.159464903590452,0.5086353161642141,0.3562525460423479
0.7657117823497523,-10.054487040753282,0.0761339161620162,0.37204971131458525,0.0002724984703675877,0.13261823264660327,0.47284164247842964,244227.59573771144,0.48835530168693864,119.55638486771211,-0.14824020238507807,0.13799506334159098,0.5093016861410777,0.3936520064553291
0.4652758906516573,-12.866978284133339,0.11994309023015862,0.26792391658326664,0.0025877148114613656,0.26259872835198406,0.6864749618927504,249270.94805852417,0.2892977426657108,135.93247683964387,0.1250011571601119,0.1341134659174715,0.4658159663694614,0.3017901453103438
0.6648904814400604,-14.484134174323952,0.09116414350496219,0.38560086131193017,0.029970268268229506,0.26174492118614473,0.5455710311062993,220916.8413206086,0.055309683650050116,147.15219220590998,-0.11388588547009561,0.04931821480472068,0.23682704924650422,0.1364136221548227
0.4858470496719957,-8.973341645418456,0.023676710769498226,0.3882291597341307,0.02907189250679255,0.20333726507935676,0.8519596079703613,311316.09358785657,0.5080692885874255,74.95062103942624,-0.012951614850917894,0.06158101861843049,0.313493674347297,0.29143252148242826
0.7734015004713435,-1.357,0.10638035630448055,0.48729042925814736,1.07e-06,0.0263399814484409,0.4539657562485237,228359.6251988557,0.5104308940764972,163.10835179100818,0.1071948130000967,0.3141755271756343,0.18908279708604242,0.2769882358069179
0.45075708243554896,-7.64076993168068,0.025082108214452472,0.19307990213618473,0.11851041109630547,0.3164166201423483,0.44680500226039405,223711.47692510125,0.5179052704138962,104.15588078828765,-0.22773165601812434,0.31667390755338776,0.23235132031589867,0.3309093035608655
0.8097593260576509,-8.186794021884252,0.072075339056506,0.1306617820092911,1.07e-06,0.27809312060045244,0.38468717596332114,265839.07292043744,0.5082409653564073,89.86234140931755,-0.4864880630166725,0.16153937932179405,0.5437887680113127,0.5141568255837037
0.8130339485356731,-9.742851236164702,0.024281732283327005,0.3853472158472975,0.1365847113884725,0.028064127318842128,0.5765658228231121,225232.8090684735,0.08492280913399297,104.49075851151973,-0.15991025779852042,0.34907604552952626,0.23411241665301452,0.15963540636500873
0.7017999908716349,-1.4447752986956084,0.08798198480583484,0.35846820769058363,0.001008810208750337,0.26730192702338124,0.25288568142794665,330757.0570118696,0.47964383168300595,112.228547561768,-0.2632129237385797,0.19612594398548844,0.3009015711006015,0.35215476809583657
0.5442382377522085,-9.089090835859693,0.14688055364337527,0.3399752266284261,0.0817577127919812,0.358345797345769,0.6383886772841229,152681.7070415575,0.5443070305129731,91.88227353233556,0.03568664535380886,0.17705191217446917,0.08064847439500414,0.2294404203239347
0.37545591553924496,-10.74463813940006,0.04235686750781914,0.9579619260263692,0.0020888524275199235,0.3896937379923874,0.2681934220060389,347851.87117274205,0.1751371831589065,165.4912630221034,-0.2600251658902106,0.015685234135446716,0.2665926157733984,0.23261297939336986
0.6628359064247225,-3.854023258330256,0.08444454768847572,0.001806879882678207,0.1582674952354189,0.02829677166303477,0.4613957807099268,169488.62727372258,0.02946447631482393,96.8718837679465,-0.24633317534100319,0.060242734786634826,0.2989683441682597,0.1888514397713802
0.7870717700119249,-4.881448881655608,0.1850683199814675,0.06985737712868628,0.042572452242616764,0.27223125577426616,0.3631754900812159,337200.05674766185,0.5307628553449509,144.80276642851376,-0.13024369984291054,0.19802143836823546,0.32121307412472766,0.33726468526726067
0.7919848345452832,-1.357,0.09625964999912867,0.1560609943121262,0.0024272045268108134,0.18635159067726617,0.6845493031461485,158921.1845707621,0.28307303198052186,141.8895073271004,-0.21455591736460985,0.22954336159609356,0.2567744481807239,0.253313393265819
0.4442565855541858,-1.357,0.10169644563532765,0.2748352653938684,0.061313319237881275,0.12297509712912003,0.7939183569376326,323992.1013662584,0.2850649178834988,117.38377694314353,0.10370164361449427,0.22548855508177484,0.4542259615090114,0.2898623008717268
0.5717582628606654,-9.81924809216885,0.07637913189778027,0.5721587774021559,0.0506808595790368,0.17122220036157845,0.5391959118635221,301761.0223186715,0.31346421263961277,93.22752251572835,-0.12369378255216171,0.10678703499255822,0.6351205216381639,0.3691127917628703
0.7427295768144927,-1.357,0.10068965903596781,0.25640495169074135,0.059066216092251767,0.0243,0.7485685396454346,177362.23114495972,0.4723970631021813,137.31396696136102,-0.14693901112651056,0.030513663286324065,0.3088275155764012,0.31751030587545703
0.5845402609648466,-1.357,0.02429961814057592,0.005479117844559396,0.41399473414009647,0.1964569799105979,0.44976778744858903,229944.1887108485,0.025533205801528874,167.02071391856407,0.14550237470653912,0.1952019555216075,0.21867954697745512,0.12912517588460615
0.5486087449223737,-1.4497901034471103,0.08346535534986699,0.14444312319744046,0.05213232099810111,0.25918974213626755,0.6520782265918694,237868.69539104318,0.05510341644866775,87.68758837318974,-0.23076116752458253,0.014086408117856091,0.5250341732049835,0.27227650663615266
0.6275021715601633,-1.357,0.12835224004042073,0.37444520947596505,0.3473776189925523,0.3524305435237481,0.35185485815265793,130614.67149372093,0.09946349952062541,133.26078510299578,-0.11288229390945487,0.13786010613341818,0.5613799435732225,0.26515989325568323
0.39252007135909817,-11.407784559415306,0.0235,0.38670249831310866,0.0004436233632256828,0.4186508055038684,0.978,249151.04759230808,0.8989512272556633,90.05367658434449,0.024564560718310674,0.03977957655883697,0.4235578646552323,0.47024755038430666
0.5654451217399938,-12.404956764871642,0.11560323684284732,0.6119689398653845,1.07e-06,0.0793331562793672,0.7011606558908555,233521.5101742164,0.43187413197332414,93.13644066412854,-0.3085165982069021,0.128783227663324,0.4082569088871898,0.3866008437632505
0.705249360425831,-17.847228933989683,0.024459648475807477,0.17421920537537014,0.046623271857719945,0.18670237502596843,0.5124827096799033,146400.95485677058,0.5223819602109593,100.38042826086735,-0.1494407543199788,0.17965570876110074,0.5048421908776054,0.40436067917699126
0.6129824777379531,-1.357,0.02407964098875743,0.0007829182051767485,1.07e-06,0.02862071225822576,0.5473501346851711,321377.0642933198,0.7713350555912998,114.50972089848642,0.14458869203428198,0.2785406772180997,0.24004907181586044,0.3973610522027907
0.6940585145747454,-9.68337565238717,0.024875445883125007,0.3858351969452897,1.07e-06,0.1557000262610766,0.36593503771282654,209670.66538015616,0.0921141813317907,114.74317174157466,-0.02674136175268538,0.15292837271304577,0.42658973217653856,0.18956877825372082
0.46179551196678814,-14.106873459327318,0.08414741252755198,0.6597906015091217,0.34647915089865483,0.2402772666413544,0.3693542435769363,331453.5732562816,0.9155717862627909,110.14053550376794,0.1330793227538663,0.15598801265521428,0.4679411004308485,0.5241533071689337
0.6485223432528037,-8.949547436122877,0.10440644197403587,0.37520376836389835,0.031930120225144534,0.07875335369451202,0.4699160049509086,289962.1660472617,0.19790577926120037,132.1293280921965,0.12230702522286048,0.034739383237454236,0.44251610743441605,0.26083976791032387
0.6251673070122131,-9.41287922507951,0.2434612945240798,0.3558741349476834,0.007236228157060723,0.09152632461088653,0.620645606379397,261437.73410499532,0.7653993663354866,85.49023252617653,0.0713317552387186,0.15481647436335436,0.7687269307427488,0.558343730548998
0.5333196784240121,-13.067240424022827,0.05214887061041154,0.16831339032057716,0.31067447920782704,0.1625604859986291,0.31147558048612123,255341.98537357172,0.5749558776766537,101.63782644728913,-0.19095816881296998,0.24118245054373671,0.4608710688462162,0.4198268819268955
0.7236836929065822,-5.868668906850791,0.0235,5.36e-06,0.0011201382240630692,0.1872451646698903,0.4438293839031454,222526.04689834762,0.7327321914517568,100.97600050682988,0.031070689064544195,0.13190220124841215,0.30108355572761236,0.3711567182321424
0.43318285251655564,-3.221471736407182,0.0964699293528165,0.04500676997004971,0.16209271177403553,0.2871128441121197,0.6384211897786891,173651.95569240348,0.9235813910565133,122.79199855662374,-0.02520036036051709,0.11435391232893478,0.555239423918833,0.5251473933495263
0.7915624812261002,-8.837422238162434,0.0235,0.3467686113081434,1.07e-06,0.277033796329167,0.4405591198641339,251800.92137955313,0.49616086836574885,160.0049810726514,0.020431777520385008,0.012085067329572093,0.0212938860908602,0.18723869731592868
0.7109534082024075,-5.092069027605303,0.08828635227992399,0.5688820194031741,0.04073743507019793,0.3790587545724564,0.6588308160633491,231162.1939635262,0.06958869747744637,77.86305531232838,-0.22799437086272736,0.029786557917630553,0.5536300145666935,0.2865248604742672
0.32173376149961025,-1.357,0.09523157788269596,0.34912159614064286,1.07e-06,0.3120017832467408,0.06132241562434518,142060.90257455455,0.9159300629228754,124.2225244230739,-0.2422285644095396,0.08277506652739758,0.48425505135589325,0.5627333593204309
0.6988759154178138,-12.721816111862266,0.025518127140407493,0.5830344378870957,0.16421534199828133,0.24027892048252583,0.46812198129639215,258337.12273684697,0.048382656388917464,137.52565896249575,0.061479736346423626,0.07526922726590221,0.1922440659711447,0.10266327372994884
0.45287336970068404,-1.357,0.024633683676485663,0.24212645260674312,0.000862353312167186,0.0243,0.4063524057097485,172989.4135126528,0.6552884177662548,129.2827285052118,-0.04029817419847358,0.024380561348271483,0.581030774266631,0.4448011694710521
0.7175222848835322,-9.264210484010048,0.09743144744397192,0.37465951322068447,1.07e-06,0.23215683051811697,0.6488268913131606,369369.83989863197,0.019175822747745985,114.90338051582546,-0.34381378925760625,0.19974254102541125,0.19237887127390846,0.17718827968486092
0.4342808080320293,-1.3712098809595972,0.18823679708749053,0.15363161153060004,7.615884766228777e-05,0.1625009090083262,0.7583874808415456,262166.1723314305,0.8418568454517548,88.48074034533914,0.11984484118841185,0.024195556989295312,0.4710760270015305,0.49547995771517334
0.6835643894139396,-8.650726260046259,0.07986652417228494,0.008172249197377189,1.07e-06,0.3628517434600908,0.6705814850280652,337888.87497845973,0.42729299567089496,115.03411283919849,0.017931217728106547,0.01549245650683346,0.44221815878122894,0.3097082693766753
0.716682637119657,-10.254719562038142,0.024092651942610094,0.37543414388883795,0.21647177626061206,0.0978286868887951,0.32260845130858645,178574.49310647158,0.07194873629734519,113.0247929461859,-0.23630103221540752,0.17667526303487557,0.459497117417183,0.25689635846470715
0.5199394131651562,-10.808581283967237,0.11983240686490709,0.34092506827908103,0.08826138668339398,0.2862681804567743,0.2849686059902867,246634.24563327196,0.8148124832415329,90.08782543693452,-0.07883103658744807,0.12228790859054546,0.5060646171867961,0.4859562961261495
0.6807566174759403,-18.596589021769667,0.07101740037635708,0.005046022413299275,0.00560913833584634,0.05886215579330981,0.46987195709531343,319341.7062062343,0.28371622390825585,158.51651234226273,-0.09533477529496703,0.025551051965304702,0.2151434326673442,0.2032013123899501
0.6171103965683432,-9.367099710603089,0.02350823139982274,0.7067494629828297,0.09097582012969466,0.060280101616602744,0.4794322707818727,180173.7220040893,0.29185890647739804,134.52418518482392,0.16639640404836542,0.1865422964401024,0.23670962781002902,0.2349179082151091
0.554416634497149,-11.81732870952593,0.02485751119429902,0.7265125503721369,0.033951075285828934,0.1513820969205419,0.890631314271444,152248.61569530467,0.4942503696517076,159.6101726133502,-0.1342755856722197,0.10128832184886072,0.5074750283984637,0.3908865650192258
0.36075818756277744,-1.357,0.11958701305289088,0.33773898134133,1.07e-06,0.23732271483348813,0.5841743890712262,221675.6165929867,0.16421661414571187,84.32222703023403,0.037303409618482594,0.07617977859175334,0.218835548746677,0.14525927989788087
0.6473322556784712,-1.357,0.02535779262996521,0.17138945027009703,0.00060880055164227,0.10082967536426693,0.5609650297672633,336517.41263472574,0.38902769033705736,84.43471286145903,0.003925351361313369,0.15637009504868588,0.3140247046254179,0.24724594364526034
0.7253477957797981,-5.030813403156457,0.02443385352307804,0.3705163220319873,0.13637345263851813,0.2893419458561354,0.5046236045644411,270988.01678711304,0.3430087673168096,77.8184476590556,-0.28028265182665657,0.10030530493577944,0.19614021612177793,0.2727869397515026
0.6552275956994186,-11.5654773384139,0.08748598323363652,0.2727999616210178,1.07e-06,0.2586579946615908,0.8093175313783724,232434.53538877916,0.8245876636425254,115.24627180807235,0.05612948029328444,0.04849143487967166,0.015236329464458801,0.31077724167542975
0.6863720317715782,-16.44982174177063,0.0920920742786932,0.14913861908067416,0.001122565847420239,0.22924921055061545,0.24523666911001943,265982.7020152466,0.07600685916653757,119.80016764911501,-0.28989832505345214,0.08269299926386901,0.5375974103720458,0.3017309918545398
0.3910655691375829,-10.212279835884074,0.11042750228005477,0.1241129632665429,0.0011837664729309689,0.22982393623801917,0.5139906719359293,267235.859230409,0.7599157204662758,157.63345358597493,0.010916314968456853,0.1594833715122687,0.8261524957685786,0.5583987701727361
0.6236944202565902,-1.357,0.12350623841343916,0.5050844237862229,0.016746538201546212,0.14050309924975588,0.5543850462948734,221596.68705139603,0.6498225119529382,85.38736350388741,0.02368009530178597,0.019581494382694686,0.3579325377222794,0.35981829597686193
0.5845465579434292,-17.90002942935533,0.07135083903959998,0.16055272779820623,0.20287419992283834,0.28034634252082546,0.5581108787049175,129739.11192617516,0.4635638753553643,150.8599182899745,0.05081415981009185,0.03139807744543208,0.43129454171088494,0.3284446939162147
0.6938011556373738,-15.760659427402157,0.12684524396738175,0.3457445674561773,0.07459697673940462,0.39446132642200465,0.6554750284927399,319011.510072702,0.8251365731434281,156.87342188177797,-0.013372584557267754,0.09433243821138872,0.25251706247495936,0.38119054783361594
0.7303741819774837,-9.892200588490587,0.0235,0.0017632759746436335,0.07113465182683716,0.14660453297109294,0.5697954891104817,212311.37481171888,0.5011395227979295,88.45543539300974,0.0815553366152385,0.17951341742003324,0.26740337254782265,0.2934566143555848
0.3966287206111483,-1.357,0.09747524101695113,0.35407684530477557,0.09498155611460293,0.046608335025667996,0.4686155897911429,280244.6898231407,0.7612108814806654,104.17677281749802,-0.30613081485059973,0.14229199554192692,0.25872637692200096,0.44881728489611317
0.533806600434211,-12.87879320707931,0.17668197640883404,0.3388308057269814,0.0005435576203624373,0.3791719430428149,0.74995215501026,213012.98261939595,0.018278829203208884,137.3418693536297,0.07050160781488204,0.021294788832685176,0.323171328443731,0.14065803752089356
0.5567766644927957,-5.75281078078525,0.0235,0.001250144132783009,0.3825036414279144,0.3800894924662448,0.6501569179807136,332871.99008140696,0.9027959989539975,124.65536143309393,-0.20052753392207778,0.1729361194448899,0.198356819751625,0.4455617467235912
0.5555881497682751,-1.5001269685238983,0.02460248284445954,0.1867079227491307,0.36989752476514004,0.2838913103022877,0.5547223730401798,256087.6044202823,0.39574738635177487,110.44388796129468,0.023450409084365006,0.04075307966632676,0.48351190929345755,0.3147758762011408
0.7039448224852948,-14.357225145593032,0.0236938695531075,0.003965682470142706,0.030831520198160087,0.17689835797768258,0.978,265253.59883267415,0.2939775981583634,80.65951101075318,-0.03565794702451016,0.18229182649180073,0.5496069064787041,0.30595196073032666
0.41140329466818537,-20.994703887944983,0.150032444693647,0.10863179129402922,0.07814798829556288,0.11138636025089241,0.5937264339721282,337283.6616638696,0.5053841079970139,105.63948214326479,-0.1137035454417988,0.06434948683708969,0.24902953389107077,0.2981558382933693
0.5675016521281857,-8.29111169575409,0.10410162528832032,0.3839239431149516,0.059500228904240726,0.3590540423228681,0.6816104370067323,258417.5071878114,0.9974326133706491,103.86006785663868,-0.218901677033078,0.2026379790465488,0.4089737615322489,0.5579127343259377
0.8258775771641199,-3.9262552780886084,0.02404107495861909,5.36e-06,0.10629296305426339,0.3718808701523094,0.3932960665855395,258969.60502737464,0.8277626952779311,151.02762936645038,-0.1768272465155589,0.16725145166225172,0.39523459274027445,0.48109722476103955
0.3123814582525585,-12.623606330938179,0.02599775413040535,0.09741273600974269,0.3424599274501572,0.06951057397582928,0.2240511537397352,279940.12876533443,0.0824979913993876,97.25024861944614,-0.2138533743932825,0.16641925058241736,0.6551675184832436,0.3223389407769056
0.7502323681437717,-9.76745571032444,0.12578444861170024,0.5014022451403459,0.062217616989280924,0.2656938237553639,0.491729264961599,305126.4259921146,0.18954761004892995,114.88088371483948,0.11469348104941238,0.2002731914004879,0.25521989549787816,0.19007667125620656
0.562494905903921,-8.762818026933902,0.1291517684175093,0.39924968437755115,0.1535754060503722,0.0243,0.7234424681866094,295669.78345673985,0.8151317134326643,144.78722321222367,-0.07492382030910258,0.22911658785265798,0.296939318934305,0.41170200742117
0.8515993732390933,-1.4337867303551346,0.09895758006365682,0.3767299470791639,0.1421560855579464,0.11823943664508206,0.049214018925890134,274697.8683852619,0.7926821149527892,124.01800691155395,-0.15389471946056305,0.19906720002949033,0.3639572648312351,0.45099219876257735
0.6241482704737781,-8.575695516054056,0.0975817473172255,0.3651006852481802,0.0020997182963795563,0.10169265910170075,0.6768857521741586,248281.60736766265,0.2996091369557332,104.2167522134016,0.020799433015216938,0.09909210961487615,0.3200462544236861,0.22311921688736183
0.7433633248964516,-8.483472263854932,0.0235,0.39223160056844847,0.06791122813803825,0.0243,0.8712109114459023,218141.4173476351,0.9682585218604308,135.80209425858985,0.05146292008937657,0.10786282635001516,0.015261227082326523,0.35967078815677805
0.35362343402479096,-1.3890566313039288,0.08809682606395268,0.429220111699934,0.37778354146725046,0.256009833924533,0.4181908889056916,233443.9073099649,0.05319951695718709,125.56311588890537,-0.06180040944326927,0.07709326272333342,0.31624405180381093,0.14784537189933009
0.6691177491412419,-17.630630958529014,0.08000658735082339,0.3789519849669799,0.014238770613661423,0.41476079313070785,0.6943820150092193,174817.25426666063,0.058284172271162026,101.66009842518926,-0.06737534043431764,0.20830768237452002,0.21780289402952693,0.11684307533553642
0.7071697948492729,-1.357,0.09756414084748824,0.3921078229649839,0.07413412962536917,0.18016460974642437,0.6384982207783848,215313.0689156097,0.00442969931352085,101.63101506307618,0.08658759625403066,0.0790729782970937,0.45757639676692835,0.1876784125043664
0.47917546609095957,-8.736935241193441,0.10470707771105912,5.36e-06,1.07e-06,0.06424941933269478,0.4458880982715606,265718.5347919642,0.9230469324661746,89.54681187593607,-0.1650534736693842,0.3285903359125566,0.2765016509154579,0.4693580462843867
0.42389216303714683,-14.963386261756918,0.09421853830921767,0.6225754347676088,1.07e-06,0.3216505241564427,0.3281694767434892,283579.2618199501,0.4869112226911971,119.83056669270691,-0.08650747558400382,0.401490805554447,0.2743192828822035,0.2923829196258913
0.5560603214222534,-1.357,0.10696761722628384,0.3739154739297842,0.2427398779115363,0.29142198172961864,0.49428015660227836,239942.1543000822,0.48090330839413165,78.11189132182152,-0.19852470199947922,0.04061435980030394,0.2770967034758782,0.3248574147543472
0.7943393144307892,-14.259227202784693,0.02494095749377761,0.16407112972322177,1.07e-06,0.18710558647001313,0.35548148760242193,250239.10018573716,0.5693324625418246,101.88008607105974,0.02009209932443742,0.1595162272822324,0.2815445229866708,0.30383457473230463
0.6820579786408079,-8.978159170624675,0.054388319235806525,0.3419344932711388,0.24723317237429496,0.21746059714138408,0.5017591546591404,330758.3058073401,0.8639410513351617,110.35035806293114,-0.1268611440610167,0.029984601145109598,0.2330460857059346,0.42200384118268874
